prNumber,Util,NLP,APM,Network,DB,Interpreter,Logging,Data.Structure,i18n,DevOps,Logic,Microservices,Test,Search,IO,UI,Parser,Security,App,corpus
6475,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Fixed #6472 that multiple background task popups stacked over each other <!--  Describe the changes you have made here: what  why  ...  Link issues that are fixed  e.g. "Fixes #333". If you fixed a koppor issue  link it  e.g. "Fixes https://github.com/koppor/jabref/issues/47". The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->  Fixed https://github.com/JabRef/jabref/issues/6472  I added a globle PopOver variable to hide existed PopOver(if any).  If a pop over is showing and I clicked on the background tasks button  the showing pop over will hide first  then the new pop over will show. The pop overs wont stack over. ![image](https://user-images.githubusercontent.com/5562899/81819801-60b48b80-9562-11ea-8856-ab45b2c66fc6.png)  <!--  - Go through the list below. If a task has been completed  mark it done by using `[x]`. - Please do not remove any items  just leave them unchecked if they are not applicable. -->  - [x] Change in CHANGELOG.md described (if applicable) - [ ] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [x] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6478,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,Fix libre office connection and other progress dialogs Fixes #6477  Error was introduced in #6443 with the ProgressDialog showAndWait  I had to revert that. @btut  The showAndWait broke all dialogs which used the dialog.  (E.g). also copy linked files)  <!--  Describe the changes you have made here: what  why  ...  Link issues that are fixed  e.g. "Fixes #333". If you fixed a koppor issue  link it  e.g. "Fixes https://github.com/koppor/jabref/issues/47". The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   <!--  - Go through the list below. If a task has been completed  mark it done by using `[x]`. - Please do not remove any items  just leave them unchecked if they are not applicable. -->  - [ ] Change in CHANGELOG.md described (if applicable) - [ ] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6479,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Fixes generated bibtex key and display of institute authors <!--  Describe the changes you have made here: what  why  ...  Link issues that are fixed  e.g. "Fixes #333". If you fixed a koppor issue  link it  e.g. "Fixes https://github.com/koppor/jabref/issues/47". The title of the PR must not reference an issue  because GitHub does not support autolinking there. --> Fixes #6459. Fixes #6465 .  There are two parts of this issue  1. A null is prepended to an abbreviated BibTeX key. 2. Curly brackets are not respected (in the maintables author column?).  **1. Fix to the prepended null** *What is going on?* `BracketedPattern.generateInstitutionKey` gets called for any author enclosed in curly brackets (e.g.  `"{The School of Life}"`). The method expects an institute of technology or university and appends its name to the key (e.g.  null if there is no name).  *Why is it going on?* Academic institutions can have long generated BibTeX keys unless abbreviated  e.g.  `"Royal Institute of Technology: The School of Electrical Engineering and Computer Science"`  which `generateInstitutionKey` shortens to `RITEECS`.  *Fix* Replace a null valued university with an empty string. The drawback is potentially very short BibTeX keys (e.g.  `The School of Life` -> `L`).  *What are alternatives?* 1. Regex matching universities and technological institutions  which is hard to implement correctly. On the other hand  the drawback is an unexpected BibTeX key in a corner case. In the case of `The School of Life` would be abbreviated to `SL` instead of `L`.  **2. Fix to the author column** When the list of authors gets converted to a latex-free version  all curly brackets are removed since the whole string is parsed as latex. When the latex-free string is used to create/fetch an `AuthorList` it will no longer contain any brackets  and the information needed to format the string is gone.  **3. What I think is left to do** - [x] Find out why `{The School of Life}`  isnt respected in the author field of the GUI - [x] ~~Attempt to match universities etc. with regex~~ Assume that names that have comma separated parts are universities - [x] ~~Update `BibtexKeyGeneratorTest` as it makes heavy use of deprecated methods~~ the deprecated methods are essentially convenience methods so they have been moved inside the test file - [x] See if the readability of `generateInstitutionKey` can be improved - [x] ~~Change the key generator for institution/corporate names to a Formatter?~~ `generateInstitutionKey` should not be a separate Formatter  it is only called by `normalize`.  and  <!--  - Go through the list below. If a task has been completed  mark it done by using `[x]`. - Please do not remove any items  just leave them unchecked if they are not applicable. -->  - [x] Change in CHANGELOG.md described (if applicable) - [x] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6479,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Fixes generated bibtex key and display of institute authors <!--  Describe the changes you have made here: what  why  ...  Link issues that are fixed  e.g. "Fixes #333". If you fixed a koppor issue  link it  e.g. "Fixes https://github.com/koppor/jabref/issues/47". The title of the PR must not reference an issue  because GitHub does not support autolinking there. --> Fixes #6459. Fixes #6465 .  There are two parts of this issue  1. A null is prepended to an abbreviated BibTeX key. 2. Curly brackets are not respected (in the maintables author column?).  **1. Fix to the prepended null** *What is going on?* `BracketedPattern.generateInstitutionKey` gets called for any author enclosed in curly brackets (e.g.  `"{The School of Life}"`). The method expects an institute of technology or university and appends its name to the key (e.g.  null if there is no name).  *Why is it going on?* Academic institutions can have long generated BibTeX keys unless abbreviated  e.g.  `"Royal Institute of Technology: The School of Electrical Engineering and Computer Science"`  which `generateInstitutionKey` shortens to `RITEECS`.  *Fix* Replace a null valued university with an empty string. The drawback is potentially very short BibTeX keys (e.g.  `The School of Life` -> `L`).  *What are alternatives?* 1. Regex matching universities and technological institutions  which is hard to implement correctly. On the other hand  the drawback is an unexpected BibTeX key in a corner case. In the case of `The School of Life` would be abbreviated to `SL` instead of `L`.  **2. Fix to the author column** When the list of authors gets converted to a latex-free version  all curly brackets are removed since the whole string is parsed as latex. When the latex-free string is used to create/fetch an `AuthorList` it will no longer contain any brackets  and the information needed to format the string is gone.  **3. What I think is left to do** - [x] Find out why `{The School of Life}`  isnt respected in the author field of the GUI - [x] ~~Attempt to match universities etc. with regex~~ Assume that names that have comma separated parts are universities - [x] ~~Update `BibtexKeyGeneratorTest` as it makes heavy use of deprecated methods~~ the deprecated methods are essentially convenience methods so they have been moved inside the test file - [x] See if the readability of `generateInstitutionKey` can be improved - [x] ~~Change the key generator for institution/corporate names to a Formatter?~~ `generateInstitutionKey` should not be a separate Formatter  it is only called by `normalize`.  and  <!--  - Go through the list below. If a task has been completed  mark it done by using `[x]`. - Please do not remove any items  just leave them unchecked if they are not applicable. -->  - [x] Change in CHANGELOG.md described (if applicable) - [x] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6504,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Enable users to simultaneously search all SearchBasedFetchers This PR enables users can send queries to all E-libraries simultaneously through the `WebSearchPane`.  Ref [#369](https://github.com/koppor/jabref/issues/369)  It adds a new `SearchBasedFetcher` called `CompositeSearchBasedFetcher` that delegates the query to all of the fetchers it is composed of  and merges the fetched results.  In  `WebFetchers.getSearchBasedFetchers`  a `CompositeSearchBasedFetcher` is added that contains all `SearchBasedFetchers`.   If this PR gets approved an additional [documentation entry](https://docs.jabref.org/finding-sorting-and-cleaning-entries) has to be added.  - [x] Change in CHANGELOG.md described (if applicable) - [x] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [x] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6508,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,Fixes missing library properties context menu on library tab fixes issue #6485 to implement context menu on library tabs with the "Library properties" menu item.  ![image](https://user-images.githubusercontent.com/42524526/82621629-481b2580-9ba1-11ea-8301-d643b14faa1a.png)   <!--  Describe the changes you have made here: what  why  ...  Link issues that are fixed  e.g. "Fixes #333". If you fixed a koppor issue  link it  e.g. "Fixes https://github.com/koppor/jabref/issues/47". The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   <!--  - Go through the list below. If a task has been completed  mark it done by using `[x]`. - Please do not remove any items  just leave them unchecked if they are not applicable. -->  - [x] Change in CHANGELOG.md described (if applicable) - [ ] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [x] Screenshots added in PR description (for UI changes) - [x] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6511,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Return true in action helper if file is online link otherwise it will be interpreted as path which obiously fails  Fixes #6507    <!--  Describe the changes you have made here: what  why  ...  Link issues that are fixed  e.g. "Fixes #333". If you fixed a koppor issue  link it  e.g. "Fixes https://github.com/koppor/jabref/issues/47". The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   <!--  - Go through the list below. If a task has been completed  mark it done by using `[x]`. - Please do not remove any items  just leave them unchecked if they are not applicable. -->  ~~- [ ] Change in CHANGELOG.md described (if applicable)~~ Dev version only - [ ] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6516,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,Add some javadoc and fix the preview update issue <!--  Describe the changes you have made here: what  why  ...  Link issues that are fixed  e.g. "Fixes #333". If you fixed a koppor issue  link it  e.g. "Fixes https://github.com/koppor/jabref/issues/47". The title of the PR must not reference an issue  because GitHub does not support autolinking there. --> Fixes #6447   I have taken a long time considering how to update the preview when preference change. After I found that the PreviewPanel will be bind to entry in FieldsEditorTab.java  then we can just update the layout in PreviewPanel.java#setEntry()  Some ideas: Can we using observer pattern to refactor the code: JabRefPreferences as Observable object and component need preferences can register as Observer. If the preferences were changed  we can notify the affected component to do an update?  <!--  - Go through the list below. If a task has been completed  mark it done by using `[x]`. - Please do not remove any items  just leave them unchecked if they are not applicable. -->  - [ ] Change in CHANGELOG.md described (if applicable) - [ ] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6518,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Refactor main table preferences Follow up to #6509   Merged table preferences  see the screenshot.  ![grafik](https://user-images.githubusercontent.com/50491877/82758371-7d648500-9de6-11ea-8e4e-4cd2c64823dc.png)  Fixes #6515   - [ ] Change in CHANGELOG.md described (if applicable) - [ ] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [x] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6528,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Additional check if values have changed in bindToEntry Fixes  #5904  - [ ] Change in CHANGELOG.md described (if applicable) - [ ] Tests created for changes (if applicable) - [ ] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6554,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,Fix Group hit counter calculation preferences closes #6244  fixes #6042  Created this PR because I kinda messed up the git history in PR 6244. - [ ] Change in CHANGELOG.md described (if applicable) - [ ] Tests created for changes (if applicable) - [ ] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6554,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,Fix Group hit counter calculation preferences closes #6244  fixes #6042  Created this PR because I kinda messed up the git history in PR 6244. - [ ] Change in CHANGELOG.md described (if applicable) - [ ] Tests created for changes (if applicable) - [ ] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6558,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Use letters to acess recent libraries in menu <!--  Describe the changes you have made here: what  why  ...  Link issues that are fixed  e.g. "Fixes #333". If you fixed a koppor issue  link it  e.g. "Fixes https://github.com/koppor/jabref/issues/47". The title of the PR must not reference an issue  because GitHub does not support autolinking there. --> Fixes #6529   After fix the issue: (I typed 1  then 2  then 2)  ![K8XVNKFj8t](https://user-images.githubusercontent.com/55199983/83321605-57762f00-a283-11ea-8050-bbf5079d5ed4.gif)  It can open a database relative to typed key. And I also checked that when typing a letter not a num(eg  a)  there will be nothing to happen. And if type a num larger than the max index of history record  nothing will happen as well.   The main idea to solve this issue is to add key event listener in `JabRefFrame.java` and design relative handle function `openFileByKey()`.  ![image](https://user-images.githubusercontent.com/55199983/83321745-4f6abf00-a284-11ea-838f-a73e34e7672d.png)   <!--  - Go through the list below. If a task has been completed  mark it done by using `[x]`. - Please do not remove any items  just leave them unchecked if they are not applicable. -->  - [ ] Change in CHANGELOG.md described (if applicable) - [ ] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [x] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6567,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,Fix exception for unlinked files <!--  Describe the changes you have made here: what  why  ...  Link issues that are fixed  e.g. "Fixes #333". If you fixed a koppor issue  link it  e.g. "Fixes https://github.com/koppor/jabref/issues/47". The title of the PR must not reference an issue  because GitHub does not support autolinking there. --> Fixes #5815 Exception when importing certain unlinked local files  1. For some certain files  they have metadata  but cannot find start or end tag  so cause exception. I added statements to check if can find start or end tag  and if the position of start tag before end tag in metadata. 2. Original `private List<Path> getFileListFromNode(CheckBoxTreeItem<FileNodeWrapper> node) ` method just can find children nodes  so causes that files under subfolder cannot be found  then cannot be imported. I modified this method to iterate find all selected leaf nodes.  <!--  - Go through the list below. If a task has been completed  mark it done by using `[x]`. - Please do not remove any items  just leave them unchecked if they are not applicable. -->  - [ ] Change in CHANGELOG.md described (if applicable) - [ ] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6578,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Fix XMP Exctrator not returning empty optional Fixes #6577  <!--  Describe the changes you have made here: what  why  ...  Link issues that are fixed  e.g. "Fixes #333". If you fixed a koppor issue  link it  e.g. "Fixes https://github.com/koppor/jabref/issues/47". The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   <!--  - Go through the list below. If a task has been completed  mark it done by using `[x]`. - Please do not remove any items  just leave them unchecked if they are not applicable. -->  - [x] Change in CHANGELOG.md described (if applicable) - [ ] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6586,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,Validates the file path of a TexGroup and fixes Texgroups "Library has been modified by another program" Fixes #6420. Fixes #6585.  - [x] Change in CHANGELOG.md described (if applicable) - [x] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6586,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,Validates the file path of a TexGroup and fixes Texgroups "Library has been modified by another program" Fixes #6420. Fixes #6585.  - [x] Change in CHANGELOG.md described (if applicable) - [x] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6587,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Fix some fetcher tests refs #6369   - [ ] Change in CHANGELOG.md described (if applicable) - [ ] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6590,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,FIX RIS DOI import Use DOI parse and only add valid DOIs  Follow up from #6557  Fixes #6530  <!--  - Go through the list below. If a task has been completed  mark it done by using `[x]`. - Please do not remove any items  just leave them unchecked if they are not applicable. -->  - [x] Change in CHANGELOG.md described (if applicable) - [ ] Tests created for changes (if applicable) - [ ] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6590,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,FIX RIS DOI import Use DOI parse and only add valid DOIs  Follow up from #6557  Fixes #6530  <!--  - Go through the list below. If a task has been completed  mark it done by using `[x]`. - Please do not remove any items  just leave them unchecked if they are not applicable. -->  - [x] Change in CHANGELOG.md described (if applicable) - [ ] Tests created for changes (if applicable) - [ ] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6603,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,Fixed an issue where entry preview tab has no name in drop down list. Fixes #6591  I didnt add "Preview" to `JabRef_en.properties` because already exists.  ![image](https://user-images.githubusercontent.com/20928760/84149544-ea238480-aa60-11ea-8280-74fd45f974b1.png)  <!--  Describe the changes you have made here: what  why  ...  Link issues that are fixed  e.g. "Fixes #333". If you fixed a koppor issue  link it  e.g. "Fixes https://github.com/koppor/jabref/issues/47". The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   <!--  - Go through the list below. If a task has been completed  mark it done by using `[x]`. - Please do not remove any items  just leave them unchecked if they are not applicable. -->  - [x] Change in CHANGELOG.md described (if applicable) - [ ] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [x] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6608,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,Fix downloaded files moved to citation key dir Fixes #6589  <!--  Describe the changes you have made here: what  why  ...  Link issues that are fixed  e.g. "Fixes #333". If you fixed a koppor issue  link it  e.g. "Fixes https://github.com/koppor/jabref/issues/47". The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   <!--  - Go through the list below. If a task has been completed  mark it done by using `[x]`. - Please do not remove any items  just leave them unchecked if they are not applicable. -->  - [x] Change in CHANGELOG.md described (if applicable) - [x] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6635,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Change "duplicates" window to recall size/position The "Possible duplicate entries" window now remembers its size and position throughout a session ([#6582](https://github.com/JabRef/jabref/issues/6582)). This was done by adding a DialogWindowState class to the gui utils. This class stores the size and position of the dialog window. The StateManager class was modified to store this object. It is retrieved whenever a new DuplicateResolverDialog object is created to get the previous size and position and is updated whenever the user proceeds through the dialog options. The DialogWindowState class can be re-used if this feature is needed for other dialog windows.  This is my first ever pull request so please let me know what you think or whether I need to re-tool my approach to be more in line with the structure of the rest of the code! I did not include any screenshots as this felt like a sort of awkward fix to try and take screenshots of.  - [x] Change in CHANGELOG.md described (if applicable) - [ ] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6637,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Fixes issue where Unix crashes when inotify is full Previously  the program was crashing for Unix users when inotify had reached its max file limit. Since the only way to fix this seems to be to close applications or to edit privileged system files  the proposed solution is to notify the user of the issue and give them the option of continuing usage of the application. Fixes #6073
6641,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,mEDRA DOI fetcher implementation. fixes #6602  I added the possibility to retrieve DOI metadata from mEDRA agency . Some DOIs return 500 code even if they are correctly registered at mEDRA. Im waiting for the mEDRA team to answer on that.  - [x] Change in CHANGELOG.md described (if applicable) - [x] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [x] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6642,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Fix for exception thrown if no delimiters were specified Assigned default values for delimiters to fix the exception thrown Fixes #6624  <!--   -->   <!--  - Go through the list below. If a task has been completed  mark it done by using `[x]`. - Please do not remove any items  just leave them unchecked if they are not applicable. -->  - [ ] Change in CHANGELOG.md described (if applicable) - [ ] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [x] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6664,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,Add Collection of Comp Sci Bibliographies fetcher Fixes #6638  - [x] Change in CHANGELOG.md described (if applicable) - [x] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [x] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6682,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,Rework search bar ![picturemessage_3ata4qts chg](https://user-images.githubusercontent.com/50491877/87246991-42c7b200-c451-11ea-9a4d-2f5e11be92e8.png)  fixes #6625   - [x] Change in CHANGELOG.md described (if applicable) - [ ] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [x] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6693,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,fixed issue 6692 Fixes #6692  renamed listBind to bindContent where it was used
6706,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Readability for citation key patterns <!--  Describe the changes you have made here: what  why  ...  Link issues that are fixed  e.g. "Fixes #333". If you fixed a koppor issue  link it  e.g. "Fixes https://github.com/koppor/jabref/issues/47". The title of the PR must not reference an issue  because GitHub does not support autolinking there. --> Fixes #3920.   The issue is that `AuthorList#fixAuthorForAlphabetization` is used to create a `String` representation of authors names. This can leave unbalanced brackets if a name piece starts with a latex command  as it is not the intended use of the method.  The suggested fix is to resolve latex in the name of an author and then remove any illegal characters in the post-processing (which is dependent on if it is going to be used as a file path or citation key). As Unicode characters are already allowed in the name of an author  this change should not affect users too much. It will  however  * have slower performance  as all authors are being processed as if they contain latex * **in almost all cases that contain latex  it will produce different output than the previous solution**  **As always  these are only suggestions. Any comments and criticism are encouraged!** The "intuition" behind the suggestion is that latex in Strings will always be hard to deal with  and I think most users expect a pattern to resolve to something as similar as possible to what is shown in the main table.  **What remains** - [x] verify that the `CitationKeyGenerator` does not output Unicode keys - [x] ~remove the `latex_to_unicode` modifier as it should not be used~ - [x] change access modifiers for methods in `BracketedPattern`  Id suggest that most should be private or protected - [x] ~change how arguments are parsed for `auth.../ed...` patterns (readability)~ - [x] add test cases for this issue - [x] test for character classes in regexp - [ ] Fix parsing of bracketed patterns - [ ] Fix the conversion of unicode to characters allowed in bibtex keys in `CitationKeyGenerator`  <!--  - Go through the list below. If a task has been completed  mark it done by using `[x]`. - Please do not remove any items  just leave them unchecked if they are not applicable. -->  - [ ] Change in CHANGELOG.md described (if applicable) - [x] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
6723,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,Delete link after download Fixes #6588.  <!--  Describe the changes you have made here: what  why  ...  Link issues that are fixed  e.g. "Fixes #333". If you fixed a koppor issue  link it  e.g. "Fixes https://github.com/koppor/jabref/issues/47". The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->   <!--  - Go through the list below. If a task has been completed  mark it done by using `[x]`. - Please do not remove any items  just leave them unchecked if they are not applicable. -->  - [ ] Change in CHANGELOG.md described (if applicable) - [ ] Tests created for changes (if applicable) - [ ] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.
