Util,NLP,APM,Network,DB,Interpreter,Logging,DataStructure,i18n,DevOps,Logic,Microservices,Test,Search,IO,UI,Parser,Security,App,corpus
1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,"fixed incorrect color of identity column header fixes #6796 added style for identity column header see column with ""#"" previously it had different colour <img width""561"" alt""screenshot 2020-10-05 at 09 16 04"" src""https://user-imagesgithubusercontentcom/20572030/95049286-1b038580-06f2-11eb-88a2-3f453d475d37png""><img width""561"" alt""screenshot 2020-10-05 at 09 21 34"" src""https://user-imagesgithubusercontentcom/20572030/95049299-1fc83980-06f2-11eb-90dd-a4e81ad412afpng"">- [x] change in changelogmd described (if applicable)- [ ] tests created for changes (if applicable)- [x] manually tested changed features in running jabref (always required)- [x] screenshots added in pr description (for ui changes)- [ ] [checked documentation](https://docsjabreforg/): is the information available and up to date? if not created an issue at <https://githubcom/jabref/user-documentation/issues> or even better submitted a pull request to the documentation repository  "
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"fixes exception in preview using regexp search and regexp search without specified field <!-- describe the changes you have made here: what why  link issues that are fixed eg ""fixes #333""if you fixed a koppor issue link it eg ""fixes https://githubcom/koppor/jabref/issues/47""the title of the pr must not reference an issue because github does not support autolinking there-->fixes #6777  the issue originates in how the javascript regexp is created in `previewviewer#highlightsearchpattern`1 fixes the use of regexp while searching for one term (eg `liu*`)2 fixes exception in the preview when forward slash is used in the regexp<!-- - go through the list below if a task has been completed mark it done by using `[x]`- please dont remove any items just leave them unchecked if they are not applicable-->- [x] ~change in changelogmd described (if applicable)~- [ ] tests created for changes (if applicable)- [x] manually tested changed features in running jabref (always required)- [x] ~screenshots added in pr description (for ui changes)~- [x] [checked documentation](https://docsjabreforg/): is the information available and up to date? if not created an issue at <https://githubcom/jabref/user-documentation/issues> or even better submitted a pull request to the documentation repository is there a good spot to put test cases for this issue? || this pr can be made better by some larger reformatting but there might not be a point to doing it given that the code should be completely replaced by lucene || i think its not too important to have the highlighting that accurate for each complicated regex and yeah in the longterm we plan to use/convert to lucence and thanks for finding the issue with the grammar based search + the regex!  || as you are at the search code and as you also worked on the unicode normalization can you maybe check that issue here as well? https://githubcom/jabref/jabref/issues/6815 || > as you are at the search code and as you also worked on the unicode normalization can you maybe check that issue here as well? #6815sure will do ! || > i think its not too important to have the highlighting that accurate for each complicated regex and yeah in the longterm we plan to use/convert to lucencei agree and i havent really looked into this in enough detail to contribute there are definitively still going to be other issues after this pr it just aims to address the most obvious cases of the `/` exception> and thanks for finding the issue with the grammar based search + the regex!thank you for the sanity check and help it is both appreciated and saves me time ^^ || > may i ask whether its possible to add a test case for the fixed functionality?ill look into it tomorrow i dont have any experience writing tests for this type of code but there should be some ""template"" i can use elsewhere || regarding tests you are lucky as there is already one: https://githubcom/jabref/jabref/blob/master/src/test/java/org/jabref/model/search/rules/containbasedsearchruletestjava(please also refactor the bibentry to ""withfield"" ) || i keep running into the same issue with creating a `previewviewertest````javabibdatabasecontext databasecontext  new bibdatabasecontext()statemanager statemanager  new statemanager()statemanagersetsearchquery(new searchquery(""test"" false false))previewviewer pw  new previewviewer(databasecontext null statemanager)```as soon as i call the constructor i get a javalangexceptionininitializererror (ie before it enters the constructor) || if you want to test something on the javafx thread you need to use the testfx extensions and declare it as gui test:see as an example the sourcetabtest under guientryeditorbut that is complicated i would rather merge this one as it is now feel free to create another pr with a gui test || @siedlerchr @koppor thank you both for your reviews! they are very appreciated!---> if you want to test something on the javafx thread you need to use the testfx extensions and declare it as gui test:> see as an example the sourcetabtest under guientryeditor> but that is complicated i would rather merge this one as it is now feel free to create another pr with a gui testgreat! in that case ill put adding a test case for this issue on my todo-list for laterthank you for linking sourcetabtest now i know where to start digging 😃 i suspect ill have opportunities to practice writing gui tests soon x) || "
1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,"fix document viewer not showing first page turned out it was an off by one error<img width""746"" alt""bildschirmfoto 2020-11-27 um 20 43 23"" src""https://user-imagesgithubusercontentcom/320228/100480364-4ce10900-30f1-11eb-8061-65fbd688e9f7png"">fixes #7108 <!-- describe the changes you have made here: what why  link issues that are fixed eg ""fixes #333""if you fixed a koppor issue link it eg ""fixes https://githubcom/koppor/jabref/issues/47""the title of the pr must not reference an issue because github does not support autolinking there--><!-- - go through the list below if a task has been completed mark it done by using `[x]`- please dont remove any items just leave them unchecked if they are not applicable-->- [x] change in changelogmd described (if applicable)- [ ] tests created for changes (if applicable)- [ ] manually tested changed features in running jabref (always required)- [x] screenshots added in pr description (for ui changes)- [ ] [checked documentation](https://docsjabreforg/): is the information available and up to date? if not created an issue at <https://githubcom/jabref/user-documentation/issues> or even better submitted a pull request to the documentation repository failing unit test is not related ||"
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,fix short doi error fixes #7127 in issue #6920 the detection of exact short dois was improved this was relevant where short dois were misplaced under the wrong field of an entry this did not affect the method `public static optional<doi> findintext(string text)` which looks for dois _within_ text (not exact matches) with this commit i have carried the improvements over to the _within-text_ detection i had to make the detection more stringent to avoid mis-detections for cases like _bla bla 10:30 bla bla_ or _bli blubb 10/12/2020 blibb blabb_ etc short dois within text will now only be detected if there is any _doi_ or _urn_ within the substring eg any of the following will be detected:- doi:10/12ab- /urn:doi:10/12ab- doiorg/10/1234- doiorg/ab123 (shortcut doi)- etci also introduced the concept of _shortcut dois_ to the in-text detection (eg _doiorg/xyz123_)<!-- - go through the list below if a task has been completed mark it done by using `[x]`- please dont remove any items just leave them unchecked if they are not applicable-->- [ ] change in changelogmd described (if applicable)- [x] tests created for changes (if applicable)- [x] manually tested changed features in running jabref (always required)- [ ] screenshots added in pr description (for ui changes)- [ ] [checked documentation](https://docsjabreforg/): is the information available and up to date? if not created an issue at <https://githubcom/jabref/user-documentation/issues> or even better submitted a pull request to the documentation repository were just having a (light) mob programming session and will take over 😅  || github shows too much changed files maybe due to database errors at github - see https://githubcom/jabref/jabref/compare/masterpremkolar:shortdoiexceptionsfix_issue7127 || when opening the diff:![grafik](https://user-imagesgithubusercontentcom/1366654/102138930-6a3a0500-3e5d-11eb-8e45-2a31de873456png)wrong github output:![grafik](https://user-imagesgithubusercontentcom/1366654/102138995-876ed380-3e5d-11eb-9f01-1a98edb700fcpng) || oh wow :) thank you for doing all the hard work!! :) || @premkolar  we have to thank you for impoving and fixing the regex we just moved the tests to paramterized ones || thank you all 👍  || @premkolar  as you recently adapted the doi find in text i just stumbled upon an issue which results in an error when the method finds a doi with a dot at the end:this results in a not found error from doiorg **doi:101007/s10549-018-4743-9**it would be cool if you could add a replacement at the endthe following text is coming from the pdf content importer it extracts the text content of the first page and then calls `doifindintext(firstpagecontents)````hhs public accessauthor manuscriptbreast cancer res treat author manuscript available in pmc 2019 july 01published in final edited form as:breast cancer res treat 2018 july  170(1): 77–87 doi:101007/s10549-018-4743-9acupuncture for breast cancer-related lymphedema: a randomized controlled trial``` || hi yes i would love to look into it im not sure its the `` but we will seemaybe the 25th ill find the time 🙂 || thanks in advance! no hurry happy holidays! || > > > @premkolar as you recently adapted the doi find in text i just stumbled upon an issue which results in an error when the method finds a doi with a dot at the end:> this results in a not found error from doiorg> > **doi:101007/s10549-018-4743-9**> it would be cool if you could add a replacement at the end> > the following text is coming from the pdf content importer it extracts the text content of the first page and then calls> `doifindintext(firstpagecontents)`> > ```> hhs public access> author manuscript> breast cancer res treat author manuscript available in pmc 2019 july 01> > published in final edited form as:> breast cancer res treat 2018 july  170(1): 77–87 doi:101007/s10549-018-4743-9> > acupuncture for breast cancer-related lymphedema: a > randomized controlled trial> ```i was going to report the same error but i wanted to check whether dois could syntactically (validly) end in periods before i did so ||
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"updates to institution citation keys <!-- describe the changes you have made here: what why  link issues that are fixed eg ""fixes #333""if you fixed a koppor issue link it eg ""fixes https://githubcom/koppor/jabref/issues/47""the title of the pr must not reference an issue because github does not support autolinking there-->fixes #6942 fixes #7199#### tldrauthors only having a last name are abbreviated #6942 is miss-abbreviated because name parts containing `uni` are assumed to be universities eg `united airlines` #7199 is triggers the abbreviation method because from bibtex´s point-of-view the author only has a last name the name is later removed because java does not classify the first character as an uppercase letter hence the heuristic assumes it is an insignificant word eg `{ebay}` gets removed `{jabref}` doesnt#### backgroundauthors that are institutions can have very lengthy citation keys unless they are abbreviated in some fashion the abbreviations are generated inhttps://githubcom/jabref/jabref/blob/6718c08cf5ace13365da2ce4c1509e4817eb34bc/src/main/java/org/jabref/logic/citationkeypattern/bracketedpatternjava#l1243which is based on a heuristic that tries to determine a suitable abbreviation based on the content of the specific authorissue #6942 is due to a regexp being overly broad when determining if an author is a universityissue #7199 was created from #6706 where i changed how a company/institute is identified in previous versions of jabref an author is an institute if it is enclosed in curly brackets (eg `{jabref}`) and i changed it to also include authors who only have a last name (eg `jabref`) which means that the author in issue #7199 is treated as an institutionthis would not have been an issue if it wasnt because the heuristic for creating a citation key identifies words starting with a lowercase letter in the authors name as an invalid part of an institute abbreviation think of the ""and"" in ""national aeronautics and space administration"") since the authors name only consist of one ""word"" it is removed (this is why the workaround @tobiasdiez mentioned does not work even if it should)#### changes for#69421 identifying universities in the authors names is arbitrary the new regexp matches `^uni(v|b|$)*` instead of `^uni` there are other suggestions in #6706 that can be implemented instead2 the inline institute abbreviation should now work again (eg `{jabref ({jb})}` should produce `jb`)3 i am ignoring the `shortauthor` field because i find it unclear how and when to use the field (eg for multiple authors)#7199 1 ill change how institutes are identified so that the `author` must only have a last name and that last name must contain a space this should only happen if the `author` originally were enclosed in brackets in all other cases id argue it is acceptable to not abbreviate the author since the name is only one word    1 drawbacks to this approach is that i am using the latextounicodeadapter to remove braces and it doesnt like unbalanced ones<!-- - go through the list below if a task has been completed mark it done by using `[x]`- please dont remove any items just leave them unchecked if they are not applicable-->#### todo- [x] log a warning for unbalanced brackets in `author`s- [x] change in changelogmd described (if applicable)- [x] tests created for changes (if applicable)- [x] manually tested changed features in running jabref (always required)- [x] screenshots added in pr description (for ui changes)- [x] [checked documentation](https://docsjabreforg/): is the information available and up to date? if not created an issue at <https://githubcom/jabref/user-documentation/issues> or even better submitted a pull request to the documentation repository except for logging when latextounicodeadapter fails (otherwise names such as ""{link{\""{o}}ping university}**}**"" will generate only `uni` due to the unbalanced brackets and no warning i dont intend any more code changesthere will be some updates to the documentation change log etc || wait i cant check for failed parsing?https://githubcom/tomtung/latex2unicode/blob/71979d6904fcf7efade786297983b881a1b019d4/src/main/scala/com/github/tomtung/latex2unicode/latex2unicodescala#l139-l146 || i guess you can use `parse` directly? is this ready for review? || @tobiasdiez except for javadoc and changelog yes it is ready for reviewwhich `parse`? || @tobiasdiez sorry i missed to push 1 local commit || https://githubcom/tomtung/latex2unicode/blob/71979d6904fcf7efade786297983b881a1b019d4/src/main/scala/com/github/tomtung/latex2unicode/latex2unicodescala#l126this one? || oothat would indeed work should i put this pr back in draft then? ~i am not sure how to go about this one should i create a `latextounicodeparseadapter` that throws an exception so that the rest of the code in `latextounicodeadapter` is not repeated?~ **edit** i were thinking about the formatter classes which `latextounicodeadapter` is not || i have to admit i had not yet looked at your pr it was just in response to your question what do you want to do? || @tobiasdiez good then :)in my opinion it is better if the generation warns if there is incorrect latex but i am not sure how to do it in practice i dont have experience with scala <-> java but if i am not misreading the `latex2unicode#parse` i am going to have to check if the result is `instanceof fastparsesuccess` in which case we need to add fastparse as a dependency? || i dont know the drawbacks/advantages of that approach but if this is the only part of the jabref code that needs this perhaps it is better to leave the code as-is? || we already have farstparse as a dependency so thats not a problem i agree it would be nice to check for parsing errors so i support you here (sadly only morally since i dont have any scala experience too) || ~fastparse is an indirect dependency from latex2unicode?the issue i am having is that `latex2unicode#parse` returns a `fastparsecoreparsed` instance unless i am missing something it means i must be able to import `fastparsecore` which i cannot right nowshould i add `fastparse` to `module-infojava`?~i am missing something in the jabref building process ill see if i can figure out || yes in principle importing it should work however there could be problems since fastparse is not yet modularized and we have a workaround in place: https://githubcom/jabref/jabref/blob/fd60d8394352f2cbfc9de2e70e3525d8bac1780e/buildgradle#l49-l50so dont spend too much time trying to make it work || @tobiasdiez you were right for some reason my first attempt did not work || i need to check one more thing (`{european union {\""{a}}viation safety agency}` -> `euaesa`) but i cant right now so i am putting this back in draft thank you for your help @tobiasdiez ! ❤️  || i removed one test case because i believe is out of scope for this pr how to deal with restricting the number of characters between the bracketedpattern/citationkey is a different issue (eg a bracketed pattern that should only have one character ö can by accident turn into two characters oe in the citation key generation) || i’ll be looking at it shortly (dinner)on december 22 2020 at 17:29:07 christoph (notifications@githubcom(mailto:notifications@githubcom)) wrote:>  > @siedlerchr commented on this pull request>  >  > in src/main/java/org/jabref/model/strings/latextounicodeadapterjava(https://githubcom/jabref/jabref/pull/7210#discussion_r547537724):>  > > + * @return a string with latex resolved into unicode + * @throws illegalargumentexception if the latex could not be parsed + */ + public static optional<string> parse(string infield) throws illegalargumentexception { + objectsrequirenonnull(infield) + string toformat  underscore_matchermatcher(infield)replaceall(replacement_char) + try { + var parsingresult  latex2unicodeparse(toformat) + if (parsingresult instanceof parsedsuccess) { + string text  parsingresultget()value() + toformat  normalizernormalize(text normalizerformnfc) + return optionalof(underscore_placeholder_matchermatcher(toformat)replaceall(""_"")) + } else { + return optionalempty() + } + } catch (throwable throwable) {  >  > the try and catch can now be removed>  >  > —> you are receiving this because you authored the thread> reply to this email directly view it on github(https://githubcom/jabref/jabref/pull/7210#pullrequestreview-557403186) or unsubscribe(https://githubcom/notifications/unsubscribe-auth/aat2nz3t6f3igy5gr7tbesdswemthancnfsm4vdlj7nq)>  >  >   || is this ready for review? (i think it looks good) || > is this ready for review? (i think it looks good)yup it is ready || @tobiasdiez good catch apparently i did not examine my assumptions enough my concerns regarding including it is#### 1based on https://githubcom/jabref/jabref/pull/6706#issuecomment-682179624 and others> (i) when using in the bibtex key generator the non-ascii characters are converted to a ""good"" representation (as in your example: göd -> goe)> >  because the bibtex tooling is not fully utf8 (biblatex+biber is but not the more commonly used bibtex tool)my thoughts were that to the largest extent possible bibtex citation keys should be ascii/ansi only in which case #7199 should not be added as a test case if `{ebay}` is successful it is likely that #7199 will be as well (from bibtex/java´s point-of-view both contain only a last name that starts with a lowercase letter and it was the institute abbreviation method that removed 杨秀群)#### 2i am not convinced that the currently generated citation key is correct but you seem to know more about this particular issue than i so feel free to correct me 😛 i based my decision on @xiaodongcenturys comment > ""杨 秀群"" but not ""杨秀群"" the former has a space between last name and first name of a chinese namein my opinion the ""correct"" citation key should be either 杨 or 秀群 (ie based on the documentation the citation key shoul be the last name) with `ebay` i know the citation key is correct---however all of that being said (and my apologies about the rather lengthy reading) if this is how jabref is used perhaps the test case should be added anyway? || as we have quite a lot of chinese users it would be good to support this as far as possible thus if the user enters chinese authors then i would say we should generate a key with chinese characters in the best case one would actually replace the chinese character by their romanization but im not sure if there exist a convenient library for thisfor now i would say we simply add `杨秀群` as a test (with whatever result it currently produces) || > for now i would say we simply add `杨秀群` as a test (with whatever result it currently produces)sure!> in the best case one would actually replace the chinese character by their romanization but im not sure if there exist a convenient library for this[pinyin4j](http://pinyin4jsourceforgenet/) seem to be the most popular java alternative however given that there isnt a need of high performance (clean up operation?) [there are more popular javascript libraries](https://githubcom/hotoo/pinyin/blob/master/readme-us_enmd) i dont know if there is an interest for this? || thanks also for the research concerning pinyin libraries lets see if users report this as a feature request || @siedlerchr @tobiasdiez thank you both for your time reviews and suggestions they are appreciated! || thank you all!the jabref 53--2020-12-28--78b08b5 works perfectly with chinese namesthanks again || "
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"add traditional chinese fixes #7237https://wwworaclecom/java/technologies/javase/jdk8-jre8-suported-localeshtmlneed to look into crowdin how to map it<!-- describe the changes you have made here: what why  link issues that are fixed eg ""fixes #333""if you fixed a koppor issue link it eg ""fixes https://githubcom/koppor/jabref/issues/47""the title of the pr must not reference an issue because github does not support autolinking there--><!-- - go through the list below if a task has been completed mark it done by using `[x]`- please dont remove any items just leave them unchecked if they are not applicable-->- [ ] change in changelogmd described (if applicable)- [ ] tests created for changes (if applicable)- [ ] manually tested changed features in running jabref (always required)- [ ] screenshots added in pr description (for ui changes)- [ ] [checked documentation](https://docsjabreforg/): is the information available and up to date? if not created an issue at <https://githubcom/jabref/user-documentation/issues> or even better submitted a pull request to the documentation repository  "
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fix typo in conversion for small pi <!-- describe the changes you have made here: what why  link issues that are fixed eg ""fixes #333""if you fixed a koppor issue link it eg ""fixes https://githubcom/koppor/jabref/issues/47""the title of the pr must not reference an issue because github does not support autolinking there-->fixes #7291 there is a typo in the unicode <-> latex <-> html conversion<!-- - go through the list below if a task has been completed mark it done by using `[x]`- please dont remove any items just leave them unchecked if they are not applicable-->- [x] ~change in changelogmd described (if applicable)~- [x] ~tests created for changes (if applicable)~- [x] manually tested changed features in running jabref (always required)    - [x] enter ""$\pi$ in abstract field    - [x] convert -> ""unicode to latex"" in context menu- [x] ~screenshots added in pr description (for ui changes)~- [x] ~[checked documentation](https://docsjabreforg/): is the information available and up to date? if not created an issue at <https://githubcom/jabref/user-documentation/issues> or even better submitted a pull request to the documentation repository~  "
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"added keyboard shortcuts (clear/set read status) <!-- describe the changes you have made here: what why  link issues that are fixed eg ""fixes #333""if you fixed a koppor issue link it eg ""fixes https://githubcom/koppor/jabref/issues/47""the title of the pr must not reference an issue because github does not support autolinking there--> added keyboard shortcuts with defaults for  - clear read status (alt+c) - set read status to read (alt+r) - set read status to skimmed (alt+s)fixes #7264<!-- - go through the list below if a task has been completed mark it done by using `[x]`- please dont remove any items just leave them unchecked if they are not applicable-->- [x] change in changelogmd described (if applicable)- [ ] tests created for changes (if applicable)- [x] manually tested changed features in running jabref (always required)- [ ] screenshots added in pr description (for ui changes)- [x] [checked documentation](https://docsjabreforg/): is the information available and up to date? if not created an issue at <https://githubcom/jabref/user-documentation/issues> or even better submitted a pull request to the documentation repository ups thought i had to close the pull request but i think i have to wait until you merge it || if everybody is happy ill think i merge thanks! 😄  ||"
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,"improve user friendliness of automatically linked files <!-- describe the changes you have made here: what why  link issues that are fixed eg ""fixes #333""if you fixed a koppor issue link it eg ""fixes https://githubcom/koppor/jabref/issues/47""the title of the pr must not reference an issue because github does not support autolinking there-->we have implemented a new textfield for files that are automatically detected by jabref and listed as files in the general tab of the entry editor we also changed the icon for automatically linked files from a briefcase_check to link_plus since we found it more intuitive this fixes #3607<!-- - go through the list below if a task has been completed mark it done by using `[x]`- please dont remove any items just leave them unchecked if they are not applicable-->- [x] change in `changelogmd` described in a way that is understandable for the average user (if applicable)- [ ] tests created for changes (if applicable)- [x] manually tested changed features in running jabref (always required)- [x] screenshots added in pr description (for ui changes)- [ ] [checked documentation](https://docsjabreforg/): is the information available and up to date? if not created an issue at <https://githubcom/jabref/user-documentation/issues> or even better submitted a pull request to the documentation repositorywe thought that creating an issue would be redundant if our changes werent accepted so we have not completed the documentation task the [documentation](https://docsjabreforg/finding-sorting-and-cleaning-entries/filelinks#auto-linking-files) refers to the icon as a ""suitcase"" which would not be accurate were these changes to be accepted instead it should be referred to as a link with a plus sign## screenshots### before changes#### file not linked![before changes file not added](https://user-imagesgithubusercontentcom/64270456/109797452-cb31d780-7c19-11eb-9143-c0ab53921b53png)#### file linked![before changes file added](https://user-imagesgithubusercontentcom/64270456/109797517-e0a70180-7c19-11eb-8c1e-bcdf35ceca05png)### after changes#### file not linked![after changes file not added](https://user-imagesgithubusercontentcom/64270456/109797681-0f24dc80-7c1a-11eb-8197-2f3c91235bb6png)#### file linked![after changes file added](https://user-imagesgithubusercontentcom/64270456/109797708-18ae4480-7c1a-11eb-9fc7-ae7138b2cba7png) hi folks thanks for your contribution at very first sight i like this ideaabout the icon: this seems ok just a few days ago we switched our iconset to iconli the previous iconset was very limited so the briefcase icon was just a workaround the new icon seem reasonableabout the label: im not really sure if we should display an icon or a label maybe the other @jabref/developers have a preference but if we use a label it needs to be localized (see https://devdocsjabreforg/getting-into-the-code/code-howtos#using-localization-correctly ) || hello @calixtus @tobiasdiez recommended an implementation with a description that says (auto) in issue #3607 we agreed that it would make the display clearer and chose to implement it as a separate text field in the hbox as the description is currently bound to the linked files description property we estimated that too much refactoring would be required to initially set the description to (auto) and then change it to be bound to the files description property if the user chooses to link the file we also thought that it made more sense to display the text prior to the file name well await feedback from another dev about the icon vs text dilemma || thank you for your quick response i did not see the discussion with tobias diez earlier sorry but if thats what you both agreed on than its perfectly fine || well try out a few solutions and update the thread with screenshots of the different results then you can give feedback and well go with whatever looks best to you guys || ## after pressing button![screenshot from 2021-03-05 10-48-46](https://user-imagesgithubusercontentcom/17311691/110101167-89cd3380-7da3-11eb-900c-3c6e651f6da2png)## button to the left![screenshot from 2021-03-05 10-49-15](https://user-imagesgithubusercontentcom/17311691/110101175-8c2f8d80-7da3-11eb-9a05-f55702dd25d9png)## button where (auto) was![screenshot from 2021-03-05 10-55-34](https://user-imagesgithubusercontentcom/17311691/110101177-8d60ba80-7da3-11eb-80c6-4603668e862cpng)## with opacity![screenshot from 2021-03-05 11-10-53](https://user-imagesgithubusercontentcom/17311691/110101181-8e91e780-7da3-11eb-8a67-4b960557754bpng)@calixtus @tobiasdiez here are some examples of the possible implementations that you suggested earliertell us what you think we can of course make further changes if you want || thanks a lot! i like the ""button to the left"" solution the most and would say it should be sufficiently clear that this is not a normally-linked file so if there is a short description as a tooltip for the link button i would say this is fine @jabref/developers what do you think? || the tooltip is unchanged since the earlier button as we thought it was well formulated and descriptive || im really not sure what would be the best solution on one hand it shows now symbols to the left and to the right and its hard to guess what means what on the other hand it really should stand out if there is an autolinked file guess there is no right solutionwhat if there are more than one linked files listed? || @calixtus different entries are handled separately we simply make use of the isautomaticallyfound property to make changes## several automatically found![screenshot from 2021-03-08 09-11-12](https://user-imagesgithubusercontentcom/17311691/110293356-c17beb80-7fee-11eb-91e4-a5138a1059e9png)## one added![screenshot from 2021-03-08 09-11-28](https://user-imagesgithubusercontentcom/17311691/110293384-ca6cbd00-7fee-11eb-8165-863db571fc96png) || > @calixtus different entries are handled separatelyof course its just about the look and feel if several different list entries are shown thanks for testing out i personally like the variant ""icon on the very left"" || do we use opacity and what percentage would you like? currently we use 70% for automatically found files and 100% for files that have been added || its just fine as it is if you use opacity please also check out if it shows up right in the dark theme || it works for dark mode ill push the latest changes![screenshot from 2021-03-08 09-58-35](https://user-imagesgithubusercontentcom/17311691/110298522-f8550000-7ff4-11eb-8338-ca6ffa682eabpng) || i realized that opacity was set way too low and that the correct images should be:![screenshot from 2021-03-08 10-43-58](https://user-imagesgithubusercontentcom/17311691/110304580-0e19f380-7ffc-11eb-94be-1bcd41f89996png)![screenshot from 2021-03-08 10-44-14](https://user-imagesgithubusercontentcom/17311691/110304592-1114e400-7ffc-11eb-9e3c-1eb140270e60png)this is how it looked in the first set of images with opacity || we will write some tests for this as well || if you like one more more idea on this: the ""königsweg"" would be to assign a css pseudostate so the opacity would be addressable in the stylesheet and be customizable || see for example importentriesdialog::initialize() (lines 105 and 145)this way you could subscribe in the view (easybind) changes of isautomaticallyfoundproperty() to the pseudo class and remove the opacityproperty which is some kind of a rule breaker of the mvvm design pattern || kings trail has a different meaning in sweden: https://enwikipediaorg/wiki/kungsleden (highly recommended hike!) 😃  otherwise i agree! || wouldnt say so both the kungsleden and using psuedo classes for opacity are distinguished by special beauty 🙈 😆  || we did not manage to figure out how to use easybind but the program now makes use of css to change the opacity when the text is generated and when the button is pressed || @calixtus @tobiasdiez thank you for your time and engagement we appreciate all the help and advice you have given us  || i have just tested it: nice!thank you! || "
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,add simple unit tests i have added some simple unit tests that will increase code coverage / branch coverage they contribute to issue #6207 - [ ] change in `changelogmd` described in a way that is understandable for the average user (if applicable)- [x] tests created for changes (if applicable)- [ ] manually tested changed features in running jabref (always required)- [ ] screenshots added in pr description (for ui changes)- [ ] [checked documentation](https://docsjabreforg/): is the information available and up to date? if not created an issue at <https://githubcom/jabref/user-documentation/issues> or even better submitted a pull request to the documentation repository hey @davfon  great to see someone takes a look at our test suite!at first glance the tests themselves look good but i think you could also convert these tests to parameterized tests (there are some examples in our test suite) if you like its pretty easy you could also use the builder pattern for the creation of bibentries for testing (`new bibentry()withfield()`) || hi there @calixtus !thanks for the quick feedback! i willl look into it and will try to convert them to parameterized tests wherever possible ||
1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,add ability to insert arxivid #2292  pasted `arxivid` creates new bibentry <!-- - go through the list below if a task has been completed mark it done by using `[x]`- please dont remove any items just leave them unchecked if they are not applicable-->- [x] change in `changelogmd` described in a way that is understandable for the average user (if applicable)- [x] tests created for changes (if applicable)- [x] manually tested changed features in running jabref (always required)- [x] screenshots added in pr description (for ui changes)- [x] [checked documentation](https://docsjabreforg/): is the information available and up to date? if not created an issue at <https://githubcom/jabref/user-documentation/issues> or even better submitted a pull request to the documentation repository thanks again for your contribution! thats very useful! ||
