prNumber,Util,NLP,APM,Network,DB,Interpreter,Logging,Data.Structure,i18n,DevOps,Logic,Microservices,Test,Search,IO,UI,Parser,Security,App,corpus
7455,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,Unmerge LO citations Implemented "Unmerge citations" in the Openoffice/Libreoffice integration panel.  Fixes #7454(https://github.com/JabRef/jabref/issues/7454)   <!--  - Go through the list below. If a task has been completed  mark it done by using `[x]`. - Please do not remove any items  just leave them unchecked if they are not applicable. -->  - [x] Change in `CHANGELOG.md` described in a way that is understandable for the average user (if applicable) - [ ] Tests created for changes (if applicable)       No  tests were not created.  Do you have GUI tests?        There is a known problem: "Merge citations" does not save the information needed       to find the optional extra info (like page reference) stored in document properties.       When reestablishing the individual references in unCombineCiteMarkers        getUniqueReferenceMarkName() may or may not return the original name.       When it does not  the extra info may be lost  or even taken from another entry.        A solution could be to encode the number making the originals unique       in the merged name: in stead of  "JR_cite_1_XX2000a YY2010" it would be e.g.       "JR_cite_1_XX2000a 1_YY2010". Apart from construction and parsing         probably marking (or calulating) the originals as "in use" for getUniqueReferenceMarkName()        would be needed.         Another problem: combineCiteMarkers orders the merged entries by year  (I am not sure why).        The original order is lost.         In summary  the presented solution  although improves the situation  does not cover        all aspects.  - [x] Manually tested changed features in running JabRef (always required) - [x] Screenshots added in PR description (for UI changes)  ![jabref-Unmerge-citations](https://user-images.githubusercontent.com/15824666/108429997-fc390200-7240-11eb-9d4c-2766b8342997.png)  - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.  https://docs.jabref.org/cite/openofficeintegration does not mention the "Merge citations" button. The most appropriate addition would probably go under the "Known issues" section  describing the two problems above (or the original  if the proposed changes are not applied)  Thanks for your contribution.  Codewise looks good to me so far. I think it would make sense to change the cite generation to encode the unique thing when combining  but then the parse ref Names needs to be adjusted as well and many other cases as well.  ||  > I think it would make sense to change the cite generation to encode the unique thing when combining  but then the parse ref Names needs to be adjusted as well and many other cases as well.  I started a new branch to reorganize OOBibBase.java  at https://github.com/antalk2/jabref/tree/improve-reversibility  So far it should contain no changes to user-visible functionality  mainly reorganization of the code. Parsing of ref marks is now only in parseRefMarkName and isJabRefReferenceMarkName  On the other hand  reorganizing means lots of changes  many of which may seem or turn out to be superfluous  since I am editing while trying to understand what is going on.  I am worried  that with so many changes I end up with something that will not be merged  due to the amount of changes.  Please let me know what to expect and what to watch out for.  || Probably the best would be to merge this one and you keep working on your branch. But try to focus on one issue change per commit  so we can understand what you changed  commit by commit. You can also label your PR as WIP and draft  growing as you work on it  and we check regularly in and have a look at your changes. You can even comment on your own code in the files changed tab  so you can discuss your changes in that PR with us.  Dont worry  working on JabRef together should be fun. We do not bite. 😄 || > Probably the best would be to merge this one and you keep working on your branch. But try to focus on one issue change per commit  so we can understand what you changed  commit by commit. You can also label your PR as WIP and draft  growing as you work on it  and we check regularly in and have a look at your changes. > You can even comment on your own code in the files changed tab  so you can discuss your changes in that PR with us. >  > Dont worry  working on JabRef together should be fun. We do not bite. smile   || @antalk2 what do you think about merging this one first  and then having the further refactoring an a second PR? || > @antalk2 what do you think about merging this one first  and then having the further refactoring an a second PR?  Yes. I think this is better as a separate merge. Do I need to do something for that?  I am doing the refactoring in a separate branch.  || Ok  Ive reopened this PR then. If you could address the small comments by @calixtus and me  then we can merge. Thanks! || > Ok  Ive reopened this PR then. If you could address the small comments by @calixtus and me  then we can merge. Thanks!  I believe I did that. Let me know if I left out something. || Style checks (reviewdog) often ask me to make the code less readable. Shall I ignore it  or follow its suggestions anyway? || The style check is important to have consistency across the repository and to prevent merge conflicts of unrelated changes e.g. whitespaces or line breaks. You can import JabRefs code style in intellij and do a kind of   https://devdocs.jabref.org/getting-into-the-code/guidelines-for-setting-up-a-local-workspace#configure-your-ide || > The style check is important to have consistency across the repository and to prevent merge conflicts of unrelated changes e.g. whitespaces or line breaks.  This sounds like "follow its suggestions anyway". OK  I will try that.   || Well  we configured reviewdog to automate the suggestions  otherwise we would make. What suggestions in particular do you think makes the code less readable? ||  > Well  we configured review dog to automate the suggestions    otherwise we would make. What suggestions in particular do you think   makes the code less readable?  1. No whitespace in sin(x) sounds OK  but  ```    longVariableName.longMethodname(another.long(something)) ```    is harder to read than ```    longVariableName.longMethodname( another.long(something) ) ```  [Style checker](https://checkstyle.org/apidocs/com/puppycrawl/tools/checkstyle/checks/whitespace/AbstractParenPadCheck.html) documentation says: > Abstract class for checking the padding of parentheses. That is > whether a space is required after a left parenthesis and before a > right parenthesis  or such spaces are forbidden.  Apparently they support both `required` and `forbidden` (and implicitly  `noCheck`)  2. Avoid nested blocks  > [Rationale](https://checkstyle.org/apidocs/com/puppycrawl/tools/checkstyle/checks/blocks/AvoidNestedBlocksCheck.html): > Nested blocks are often leftovers from the debugging process  they > confuse the reader.     Inner blocks are useful in restricting scope of local variables     assuring the reader they are not referred to later.    Current style checks disallow this.   ```    void f(x) {        ...        String[][] bibtexkeys         {            Some localvar ... // used to calculate initial value for bibtexkeys            ...            bibtexkeys  ...        }        ... more code here: does it use localvar?    } ```  Style checker seems to prefer this:  ```    void f(x) {        ...        String[][] bibtexkeys         Some localvar ... // used to calculate initial value for bibtexkeys            ...        bibtexkeys  ...        ... more code here: does it use localvar?    } ```    3. Line up  for example assignments  variable declatarions (style checker insists on single space)  ``` assert another.length  field.length  assert anEvenLongerName  field.length  this.field  field  this.another  another  this.anEvenLongerName  anEvenLongerName  ```  or  ``` assert another.length    field.length  assert anEvenLongerName  field.length  this.field             field  this.another           another  this.anEvenLongerName  anEvenLongerName  ```  I know  when `this.anEvenLongerNameTheSecond` arrives  we either loose the line up  or change unrelated lines  leading to potential merge problems. Google is more permissive [here](https://google.github.io/styleguide/javaguide.html#s4.6.3-horizontal-alignment) than the style checker in JabRef.   4. Where should the brace go?     Easy    ```    void f(x) {  //<- brace here  ok       body here    }    ```      With a longer head brace on next line could improve visual separation of head and body.    ```    void f(x            y            z)          throws XException                  YException                  ZException {  //<- brace here according to style       body here    }    ```     ```    void f(x            y            z)          throws XException                  YException                  ZException    {       body here    }    ```    || Thanks for your answer. I think we (@JabRef/developers) maybe talk about these considerations in the next devcall. || > > Well  we configured review dog to automate the suggestions  > > otherwise we would make. What suggestions in particular do you think > > makes the code less readable? >  > 1. No whitespace in sin(x) sounds OK  but >  > ``` >    longVariableName.longMethodname(another.long(something)) > ``` >  > is harder to read than >  > ``` >    longVariableName.longMethodname( another.long(something) ) > ``` >  > [Style checker](https://checkstyle.org/apidocs/com/puppycrawl/tools/checkstyle/checks/whitespace/AbstractParenPadCheck.html) documentation says: >  > > Abstract class for checking the padding of parentheses. That is > > whether a space is required after a left parenthesis and before a > > right parenthesis  or such spaces are forbidden. >  > Apparently they support both `required` and `forbidden` (and implicitly  `noCheck`) >  > 1. Avoid nested blocks >  > > [Rationale](https://checkstyle.org/apidocs/com/puppycrawl/tools/checkstyle/checks/blocks/AvoidNestedBlocksCheck.html): > > Nested blocks are often leftovers from the debugging process  they > > confuse the reader. >  > Inner blocks are useful in restricting scope of local variables  > assuring the reader they are not referred to later. > Current style checks disallow this. >  > ``` >    void f(x) { >        ... >        String[][] bibtexkeys  >        { >            Some localvar ... // used to calculate initial value for bibtexkeys >            ... >            bibtexkeys  ... >        } >        ... more code here: does it use localvar? >    } > ``` >  > Style checker seems to prefer this: >  > ``` >    void f(x) { >        ... >        String[][] bibtexkeys  >        Some localvar ... // used to calculate initial value for bibtexkeys >            ... >        bibtexkeys  ... >        ... more code here: does it use localvar? >    } > ``` >  > 1. Line up  for example assignments  variable declatarions (style checker insists on single space) >  > ``` > assert another.length  field.length  > assert anEvenLongerName  field.length  > this.field  field  > this.another  another  > this.anEvenLongerName  anEvenLongerName  > ``` >  > or >  > ``` > assert another.length    field.length  > assert anEvenLongerName  field.length  > this.field             field  > this.another           another  > this.anEvenLongerName  anEvenLongerName  > ``` >  > I know  when `this.anEvenLongerNameTheSecond` arrives  we either loose > the line up  or change unrelated lines  leading to potential merge > problems. Google is more permissive [here](https://google.github.io/styleguide/javaguide.html#s4.6.3-horizontal-alignment) than > the style checker in JabRef. >  > 1. Where should the brace go? >    Easy >    ``` >    void f(x) {  //<- brace here  ok >       body here >    } >    ``` >     >     >    With a longer head brace on next line could improve visual separation of head and body. >    ``` >    void f(x  >           y  >           z) >          throws XException  >                 YException  >                 ZException {  //<- brace here according to style >       body here >    } >    ``` >     >     >    ``` >    void f(x  >           y  >           z) >          throws XException  >                 YException  >                 ZException >    { >       body here >    } >    ```  Im sorry but I disagree with all of your suggestions and prefer the current JabRef code style. @JabRef/developers   1. it is better to keep params short  so you could also extract the long param to a var. 2. totally agree with the given rationale why inner braces should not be used. your case to restrict use of vars should be a rare exception and youre better of to extract that into a function then 3. might look nice but leads to a lot of refactorings when you add a new assignment. we wanted to kep the number of "unrelated" line changes in diffs low to make it easier to review PRs 4. of course only a preference  but we stick with the standard Java code style here to add the brace in the same line. might be too restrictive in oyur example  but also here we tried to keep the number of rules low and simple without exceptions. || > Im sorry but I disagree with all of your suggestions and prefer the current JabRef code style. @JabRef/developers  It is OK  I do not expect or suggest to change JabRef code style  just shared my preferences.  1. I accept the rules  even if I do not always think they are optimal. 2. I am not a maintainer (here or elsewhere)  thus probably underestimate the probability and burden of merging conflicts. I am aware of this  so I do not intend to shape your code style to my preferences.  || > You can import JabRefs code style in intellij and ...  Thank you for this suggestion. Installing IDEA helped a lot to find a style accepted by the checker.  || Thanks again for your contribution  I tested your feature with both an author year and the numerical style and it works. || Checks are good  two approvals  @Siedlerchr confirmed its working. Thanks for your great contribution! || 
7471,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,Fixed validation before typing in new entry dialog #7020 Do not show an error message if there is no error Fixes #7020 For me this does not make any change  because you still have the init of the visualizer in line 178  (at the bottom of initialize)  || @Siedlerchr FIxed || Thanks for your contribution! ||
7471,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,Fixed validation before typing in new entry dialog #7020 Do not show an error message if there is no error Fixes #7020 For me this does not make any change  because you still have the init of the visualizer in line 178  (at the bottom of initialize)  || @Siedlerchr FIxed || Thanks for your contribution! ||
7484,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,Improve user friendliness of automatically linked files <!--  Describe the changes you have made here: what  why  ...  Link issues that are fixed  e.g. "Fixes #333". If you fixed a koppor issue  link it  e.g. "Fixes https://github.com/koppor/jabref/issues/47". The title of the PR must not reference an issue  because GitHub does not support autolinking there. --> We have implemented a new textfield for files that are automatically detected by JabRef and listed as files in the general tab of the entry editor. We also changed the icon for automatically linked files from a BRIEFCASE_CHECK to LINK_PLUS  since we found it more intuitive. This fixes #3607.  <!--  - Go through the list below. If a task has been completed  mark it done by using `[x]`. - Please do not remove any items  just leave them unchecked if they are not applicable. -->  - [x] Change in `CHANGELOG.md` described in a way that is understandable for the average user (if applicable) - [ ] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [x] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.  We thought that creating an issue would be redundant if our changes werent accepted  so we have not completed the documentation task. The [documentation](https://docs.jabref.org/finding-sorting-and-cleaning-entries/filelinks#auto-linking-files) refers to the icon as a "suitcase"  which would not be accurate  were these changes to be accepted. Instead it should be referred to as a link with a plus sign.  ## Screenshots ### Before changes #### File not linked ![Before changes  file not added](https://user-images.githubusercontent.com/64270456/109797452-cb31d780-7c19-11eb-9143-c0ab53921b53.png) #### File linked ![Before changes  file added](https://user-images.githubusercontent.com/64270456/109797517-e0a70180-7c19-11eb-8c1e-bcdf35ceca05.png)  ### After changes #### File not linked ![After changes  file not added](https://user-images.githubusercontent.com/64270456/109797681-0f24dc80-7c1a-11eb-8197-2f3c91235bb6.png) #### File linked ![After changes  file added](https://user-images.githubusercontent.com/64270456/109797708-18ae4480-7c1a-11eb-9fc7-ae7138b2cba7.png) Hi folks  thanks for your contribution. At very first sight  I like this idea. About the icon: this seems ok  just a few days ago we switched our iconset to iconli  the previous iconset was very limited  so the briefcase icon was just a workaround. The new icon seem reasonable. About the label: Im not really sure  if we should display an icon or a label. Maybe the other @JabRef/developers have a preference. But if we use a label  it needs to be localized. (see https://devdocs.jabref.org/getting-into-the-code/code-howtos#using-localization-correctly ). || Hello @calixtus. @tobiasdiez recommended an implementation with a description that says (Auto) in issue #3607  we agreed that it would make the display clearer and chose to implement it as a separate text field in the HBox  as the description is currently bound to the linked files description property. We estimated that too much refactoring would be required to initially set the description to (Auto) and then change it to be bound to the files description property  if the user chooses to link the file. We also thought that it made more sense to display the text prior to the file name. Well await feedback from another dev about the icon vs. text dilemma.  || Thank you for your quick response. I did not see the discussion with tobias diez earlier  sorry  but if thats what you both agreed on  than its perfectly fine. || Well try out a few solutions and update the thread with screenshots of the different results  then you can give feedback and well go with whatever looks best to you guys. || ## After pressing button ![Screenshot from 2021-03-05 10-48-46](https://user-images.githubusercontent.com/17311691/110101167-89cd3380-7da3-11eb-900c-3c6e651f6da2.png)  ## Button to the left ![Screenshot from 2021-03-05 10-49-15](https://user-images.githubusercontent.com/17311691/110101175-8c2f8d80-7da3-11eb-9a05-f55702dd25d9.png)  ## Button where (Auto) was ![Screenshot from 2021-03-05 10-55-34](https://user-images.githubusercontent.com/17311691/110101177-8d60ba80-7da3-11eb-80c6-4603668e862c.png)  ## With opacity ![Screenshot from 2021-03-05 11-10-53](https://user-images.githubusercontent.com/17311691/110101181-8e91e780-7da3-11eb-8a67-4b960557754b.png)  @calixtus @tobiasdiez  Here are some examples of the possible implementations that you suggested earlier. Tell us what you think  we can of course make further changes if you want.  || Thanks a lot! I like the "Button to the left" solution the most  and would say it should be sufficiently clear that this is not a normally-linked file. So if there is a short description as a tooltip for the link button  I would say this is fine. @JabRef/developers what do you think? || The tooltip is unchanged since the earlier button as we thought it was well formulated and descriptive. || Im really not sure  what would be the best solution. On one hand  it shows now symbols to the left and to the right and its hard to guess  what means what. On the other hand  it really should stand out  if there is an autolinked file. Guess there is no right solution. What if there are more than one linked files listed? || @calixtus Different entries are handled separately  we simply make use of the isAutomaticallyFound property to make changes.  ## Several automatically found ![Screenshot from 2021-03-08 09-11-12](https://user-images.githubusercontent.com/17311691/110293356-c17beb80-7fee-11eb-91e4-a5138a1059e9.png)  ## One added ![Screenshot from 2021-03-08 09-11-28](https://user-images.githubusercontent.com/17311691/110293384-ca6cbd00-7fee-11eb-8165-863db571fc96.png)  || > @calixtus Different entries are handled separately  Of course  its just about the look and feel if several different list entries are shown. Thanks for testing out  I personally like the variant "icon on the very left".  || Do we use opacity and what percentage would you like? Currently we use 70% for automatically found files and 100% for files that have been added. || Its just fine  as it is. If you use opacity please also check out  if it shows up right in the dark theme. || It works for dark mode  Ill push the latest changes.  ![Screenshot from 2021-03-08 09-58-35](https://user-images.githubusercontent.com/17311691/110298522-f8550000-7ff4-11eb-8338-ca6ffa682eab.png)  || i realized that opacity was set way too low and that the correct images should be:  ![Screenshot from 2021-03-08 10-43-58](https://user-images.githubusercontent.com/17311691/110304580-0e19f380-7ffc-11eb-94be-1bcd41f89996.png)  ![Screenshot from 2021-03-08 10-44-14](https://user-images.githubusercontent.com/17311691/110304592-1114e400-7ffc-11eb-9e3c-1eb140270e60.png)  this is how it looked in the first set of images with opacity || we will write some tests for this as well || If you like one more more idea on this: The "Königsweg" would be to assign a css PseudoState  so the opacity would be addressable in the stylesheet and be customizable. || See for example ImportEntriesDialog::initialize() (lines 105 and 145) This way you could subscribe in the view (EasyBind) changes of isAutomaticallyFoundProperty() to the pseudo class and remove the opacityProperty  which is some kind of a rule breaker of the MVVM design pattern. || Kings Trail has a different meaning in Sweden: https://en.wikipedia.org/wiki/Kungsleden (highly recommended hike!). 😃  Otherwise I agree! || Wouldnt say so  both the Kungsleden and using psuedo classes for opacity are distinguished by special beauty. 🙈 😆  || We did not manage to figure out how to use EasyBind but the program now makes use of css to change the opacity when the text is generated and when the button is pressed. || @calixtus @tobiasdiez  Thank you for your time and engagement. We appreciate all the help and advice you have given us.  || I have just tested it: Nice! Thank you! || 
7494,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,Simplify biblatex entry type form Fixes #6730  Related PR: #7485  This is a follow-up PR that simplifies the select entry type form in biblatex mode.  Screenshots: ![entryFormNonExpand](https://user-images.githubusercontent.com/47194464/110112312-dc155100-7db1-11eb-9d94-2e4d1f9fff2e.png)  Expanded: ![entryFormExpand](https://user-images.githubusercontent.com/47194464/110112332-e46d8c00-7db1-11eb-8d98-179114e1ec1f.png)   - [x] Change in `CHANGELOG.md` described in a way that is understandable for the average user (if applicable) - [ ] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [x] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository. Dont forget the changelog. || > Dont forget the changelog.  Since this is a follow-up  I guess the line included in the changelog is enough ("We simplified the select entry type form by splitting it into two parts ("Recommended" and "Others") based on internal usage data. #6730")  || Thanks for the quick follow up! || 
7507,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,Fixed columns shrink in width when enlarging the JabRef window <!--  Describe the changes you have made here: what  why  ...  Link issues that are fixed  e.g. "Fixes #333". If you fixed a koppor issue  link it  e.g. "Fixes https://github.com/koppor/jabref/issues/47". The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->  In method resize  in order to make sure that we are staying under the total table width  the program used to reduce the newSize by two for every column. Cause the method will be call for many times  that will occur the problem which shown in the video in issue 6818. I do a little bit modify for this implement of controlling width  which is reduce the width only if the current width exceed the total width and only reduce for the surplus part. Fixes #6818   <!--  - Go through the list below. If a task has been completed  mark it done by using `[x]`. - Please do not remove any items  just leave them unchecked if they are not applicable. -->  - [x] Change in `CHANGELOG.md` described in a way that is understandable for the average user (if applicable) - [ ] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [x] Screenshots added in PR description (for UI changes) - [x] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.  Before:  https://user-images.githubusercontent.com/60515999/110437190-12273d80-80f0-11eb-966c-4797901d20a9.mp4    After:  https://user-images.githubusercontent.com/60515999/110437211-19e6e200-80f0-11eb-830e-922142c4a7f3.mp4   @tobiasdiez Thanks for your acknowledgment || @tobiasdiez No  it does not make it obsolete. Even though  I am for +1 for this quick fix. ||
7518,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,Change export to save <!--  Describe the changes you have made here: what  why  ...  Link issues that are fixed  e.g. "Fixes #333". If you fixed a koppor issue  link it  e.g. "Fixes https://github.com/koppor/jabref/issues/47". The title of the PR must not reference an issue  because GitHub does not support autolinking there. -->  fix for 7517  change Export to Save Fixes #7517   <!--  - Go through the list below. If a task has been completed  mark it done by using `[x]`. - Please do not remove any items  just leave them unchecked if they are not applicable. -->  - [x] Change in `CHANGELOG.md` described in a way that is understandable for the average user (if applicable) - [ ] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [x] Screenshots added in PR description (for UI changes) - [x] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository. This is one of the fastest Issue --> PR I have seen! Looking at your changes  I think the section title "Export sort order" needs to be modified too (and maybe twice: once for the preferences window  and once for the library window). || Okay I changed it too. || You probably need to adjust the localization in the l10n properties file https://devdocs.jabref.org/getting-into-the-code/code-howtos#using-localization-correctly || Only delete the unused part of l10n is enough  am I right? || Please check your github configuration. The checks all stall and without checks its way harder for us to test changes made to the codebase! || Please keep the distinction of "Export" and "Save". Please change to "neutral" wording to enable use of a common FX control:  ![grafik](https://user-images.githubusercontent.com/1366654/112886589-6cedfc80-90d2-11eb-9376-4c9c45e3064b.png)  (See also https://github.com/JabRef/jabref/issues/7517#issuecomment-809633110) || @yinpeiqi It would be really nice if you could implement the changes as outlined in the screenshots || Is this change ok? || Okay  I remove it. || There is still a unused import  breaking a check style rule. || Well  this time I remove it. || You are welcome. || Thanks again for your contribution! || 
7542,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Add simple Unit Tests I have added some simple unit tests that will increase code coverage / branch coverage.  They contribute to issue #6207   - [ ] Change in `CHANGELOG.md` described in a way that is understandable for the average user (if applicable) - [x] Tests created for changes (if applicable) - [ ] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository. Hey @Davfon   great to see someone takes a look at our test suite! At first glance  the tests themselves look good. But I think  you could also convert these tests to parameterized tests (there are some examples in our test suite) if you like. Its pretty easy. You could also use the builder pattern for the creation of bibentries for testing (`new BibEntry().withField()`...) || Hi there @calixtus !  Thanks for the quick feedback! I willl look into it and will try to convert them to parameterized tests wherever possible. ||
7543,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Add simple unit tests I have added some simple unit tests that will increase code coverage / branch coverage. They contribute to issue #6207  - [ ] Change in `CHANGELOG.md` described in a way that is understandable for the average user (if applicable) - [x] Tests created for changes (if applicable) - [ ] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository. will adjust and fix checkstyle this evening/tomorrow.  || I think your course is over @ellieMayVelasquez  thus no more activity here? || > I think your course is over @ellieMayVelasquez  thus no more activity here?  Thanks a lot for all the feedback @koppor ! - I will resolve all of these issues within this month hopefully  just havent gotten around to it yet due to lots of parallel coursework atm :) || @nasdas-dev May I ask which month you meant? 😇  ||
7544,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,Add simple unit tests I have added some simple unit tests that will increase code coverage / branch coverage. They contribute to issue #6207  - [ ] Change in `CHANGELOG.md` described in a way that is understandable for the average user (if applicable) - [X] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository. Hi @koppor  thanks for reviewing! Ive addressed your comments in commit 9492146 and 51b7d8d.  ||
7545,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Add simple unit tests I have added some simple unit tests that will increase code coverage / branch coverage. They contribute to issue #6207  <!--  - Go through the list below. If a task has been completed  mark it done by using `[x]`. - Please do not remove any items  just leave them unchecked if they are not applicable. -->  - [ ] Change in `CHANGELOG.md` described in a way that is understandable for the average user (if applicable) - [x] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository.  
7548,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,Fixed missing trigger for linked file operations Fixes #7525  - [x] Change in `CHANGELOG.md` described in a way that is understandable for the average user (if applicable) - [ ] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [ ] Screenshots added in PR description (for UI changes) - [ ] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository. I was also looking at this  and got confused why there is a binding to the executable state in the first place. The context menu is created when the user right clicks the file  and then the state does not change until the user chooses a an option from the menu. Moreover  the linked file view model should be recreated as soon as the content of the file field changes - so no binding needed since the linkedfile is constant for all practical purposes. What I am missing? || I have no idea  but it works... 😅   But seriously: The ContextAction command was introduced in the first place to prepare this for a later to be added undo functionality. I tried it also with `BindingsHelper.constantOf()` and directly with `setExecutable()` but this did not show a consistent behaviour  my guess is that something is still cached.  In this state I think it works  but some more investigation surely wouldnt hurt.   || Yeah  Im also afraid that it is actually a cache error and it still shows the context menu for the previous version of the linked file. Hopefully that does not lead to more problems  e.g. when the action is performed with respect to the previous version instead of the current one. ||
7549,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,add ability to insert arxivId #2292  Pasted `arxivId` creates new BibEntry    <!--  - Go through the list below. If a task has been completed  mark it done by using `[x]`. - Please do not remove any items  just leave them unchecked if they are not applicable. -->  - [x] Change in `CHANGELOG.md` described in a way that is understandable for the average user (if applicable) - [x] Tests created for changes (if applicable) - [x] Manually tested changed features in running JabRef (always required) - [x] Screenshots added in PR description (for UI changes) - [x] [Checked documentation](https://docs.jabref.org/): Is the information available and up to date? If not created an issue at <https://github.com/JabRef/user-documentation/issues> or  even better  submitted a pull request to the documentation repository. Thanks again for your contribution! Thats very useful! ||
